date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes,
4/10/2025 19:10:51,Desert Temple,Lava Pool,Bastion,plains,0:27:20,0:02:29,0:03:43,0:04:56,0:06:15,0:19:35,0:22:07,0:23:36,0:24:21,0:25:19,0:26:11,142,8,12,1,8,1,"1,296",17,0,19,20,1,20,93,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,1,2,0,0,0,17,310,1,7,4,"1,296",1431682615349816871,0:26:11,04/10/2025 19:10:51,Stables/Housing,Zero Cycle,1,0,"5,461",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=05J2VViwCTezS_4T&t=21806,"2 diamonds in instant plains blacksmith, got desert temple with nothing good, blew up iron ore in cave, saw lava pool while leaving temple, blew up blacksmith house, apple drop from tnt’ing hay, high 4 enter, e-rayed 2 bastions, good terrain to bastion, lost the 50/50 and got double bad no triple stables, punched zombie pig while trying to hit baby hoglin on 30 fov, fell in piglin hole checking trades and died to zombie pig, went back for stuff and got 7 pearls from trades, pearled quickly to 2nd bastion, placed lava instead of block during top down but saved it, spawner 21 away, fortress buried in wall, tnt blaze bagel, 1.3 angle change 830 blind, dug through wall to coords, mob nation in starter, quick nav, nailed back 85 zero",
4/10/2025 18:40:51,Structureless,Lava Pool,Bastion,forest,0:24:02,0:03:31,0:04:09,0:09:46,0:10:58,0:16:44,0:19:27,0:20:41,0:20:46,0:21:28,0:23:06,108,8,25,1,6,0,"1,074",15,0,18,22,0,25,2,,,,,,,,,,,,,,,,,,25,0,0,0,0,0,0,0,2,1,8,0,0,0,0,1,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,12,324,9,97,55,"1,156",-8839332212440010246,0:23:06,04/10/2025 18:40:51,Treasure,Half Bow,0,0,"5,460",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=urKcs1wAt5bIR-U5&t=20193,"Forest spawn pie-rayed far diagonal plains village, got f&s from rp, punched pig to death to not run out of hunger, 3 iron from golem, found surface lava pool before more iron, had to do Bolan, got enough for shears, made 2nd f&s for no reason, high 9 enter, 2 close bastions, piglins failed friendship challenge, good obby in chests, killed hoglins for food, ran into another bastion on the way to diagonal fort, decided not to double double blaze bed with double spawner, started 5/20 on blazes, 1.0 angle change, basically eye spy, backnav into pr, couldn’t hit zero, dragon somehow perched diagonal",
4/10/2025 18:14:12,Buried Treasure,Magma Ravine,Bastion,beach,0:20:59,0:00:56,0:01:08,0:03:53,0:06:30,0:11:22,0:13:49,0:16:05,0:17:44,0:19:02,0:20:16,141,8,16,1,3,0,489,17,0,15,30,0,18,10,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,2,0,0,0,0,0,0,11,341,24,422,593,632,7133049590141593868,0:20:16,04/10/2025 18:14:12,Treasure,Ground Zero,0,0,"5,459",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=KlY73oq7WxFHamqz&t=18781,"Coast spawn swam to full boat with 7 iron, never grabbed food chest, got bt as well, high 3 magma ravine enter, killed hoglin nation for more food, had to bridge over lava to bastion, bottom first, made netherite chestplate, spawner 15 away, phased through fortress leg with pearl, wasted 30 seconds trying to boat break for blaze bed having no crafting table, mineshaft blind, mined wood planks with gold axe, educated, axis on 2nd portal 1.9 angle change, stronghold under village, annoying nav, somehow dug into pr, wack end spawn made 0 hard so did ground",
4/10/2025 17:32:45,Full Shipwreck,Magma Ravine,Bastion,river,0:26:07,0:00:13,0:04:31,0:07:11,0:09:41,0:16:51,0:19:20,0:22:00,0:23:46,0:24:28,0:25:19,142,8,16,1,6,0,820,19,0,22,20,0,54,119,,,,,,,,,,,,,,,,,,16,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,13,2,0,0,0,1,0,0,25,318,25,912,"1,010",835,-4168035932772390290,0:25:19,04/10/2025 17:32:45,Stables,Zero Cycle,0,0,"5,458",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=JdikUelACtHXJR76&t=15981,"Called ocean spawn off loading screen, greeted by bees while mining their home tree, no bt map from ocean ruins, far 5 iron good boat, even further bt, tnted dark oak for block nation scuffed portal build for low 7 enter, bastion in 16 rd, skeleton got toasted, triple to gap, bad gap chest clutched for 20 obi, almost ran past blaze spawner, 2k blind, 2nd portal under savanna village, insta nav, cave spider spawner next to portal room, front 95 not fast enough for sub 25",
4/10/2025 17:03:53,Half Shipwreck,Lava Pool,Bastion,beach,0:17:38,0:00:32,0:02:37,0:03:37,0:06:22,0:08:35,0:11:09,0:13:12,0:14:50,0:15:57,0:16:47,99,8,16,1,10,0,595,19,1,5,21,0,16,218,,,,,,,,,,,,,,,,,,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,25,215,22,287,"1,056",601,-4594230617394793837,0:16:47,04/10/2025 17:03:53,Stables,Zero Cycle,0,0,"5,457",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/AuspiciousCogentElephantResidentSleeper-rD1lzYxg7eyx6uqc,https://youtu.be/9FMKlws0bhA?si=q4IAqZ3JS2ZWkPvg&t=14767,"Rp near spawn on coast ruined mapless but made it up with 9 garrots, iron nation in full boat, bad food chest didn't matter, made 2 f&s being blind and dumb, coped with getting blocks mid 3 enter, diamond pick clutched for wall to bastion, actual stables fastion, played double triple for the pace, left on only 18 pearls, scary dropper in fort, misplaced obi inside 1st portal, 1.4k blind, whiffed 2nd portal by 300+ blocks, ocean non-exposed, survived deadly ping pong by creepers, front 99 for sub 17",
4/10/2025 16:28:00,Village,Lava Pool,Bastion,plains,0:23:34,0:00:37,0:01:07,0:04:15,0:06:36,0:13:52,0:16:05,0:19:36,0:21:17,0:21:45,0:22:35,146,7,12,0,0,1,953,15,0,27,20,0,64,133,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,23,0,0,0,1,7,0,0,2,0,0,0,0,14,315,0,0,32,"1,007",-3554970163618677085,0:22:35,04/10/2025 16:28:00,Stables,Zero Cycle,0,1,"5,456",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=lMfRdfCW9vLJrzW5&t=12250,"Close village and rp for guaranteed light near spawn, still golem + cod strats, cave went all the way down to 5 block lava pool, compensated with tall portal for mid 4 enter, bastion further than expected triple to gap, double bow strats, no spawner in 32 rd, loaded one 800+ blocks out, massive 26 chunk fort from there, 2k blind to far 4th ring, mob nation saved sheep, 2nd portal close to dungeon, scroll threw eye, nailed axis and nav, clean back 1/8 97 zero for pred",
4/10/2025 16:01:06,Structureless,Magma Ravine,Bastion,jungle,0:35:37,0:00:04,0:05:10,0:06:41,0:08:38,0:20:29,0:29:48,0:31:05,0:31:13,0:33:24,0:34:13,146,8,21,1,25,1,"1,447",13,0,8,20,0,90,91,,,,,,,,,,,,,,,,,,21,0,0,0,0,0,0,1,1,0,0,0,14,1,0,0,0,0,1,0,0,0,0,0,3,14,0,1,0,0,0,0,59,485,80,344,217,"1,628",8912725320992391228,0:34:13,04/10/2025 16:01:06,Stables/Treasure,Zero Cycle,1,1,"5,455",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/CheerfulBoldWalletCoolStoryBob-bQ8WXOMPATZD_6QU,https://youtu.be/9FMKlws0bhA?si=xXo3PsWD9WTkAgLL&t=9901,"Spent a minute leaving jungle for baby plains with couri cave, pivotted to bolan ironing after seeing salmon nation in river, hit iron after breaking only 4 blocks, bad flint rates, mid 6 enter, far stables, died getting ratioed by crossbow piglin built tower to refind plains back in jungle, rare melons as food, double bad no triple, not a singular pearl trade from outer section gold, pie rayed for fort or trevor, far warped fort, blaze spawner hidden behind tree, couldn't even blaze bed, awful blaze rates, far 2nd bastion, trevor to the rescue, 1k blind, eye spy in stronghold dungeon, struggled finding portal room, finished strong with back 95 3+2",
4/10/2025 15:21:03,Village,Lava Pool,Bastion,plains,0:21:00,0:00:56,0:01:32,0:04:45,0:06:13,0:10:17,0:13:25,,0:18:05,0:18:45,0:20:40,146,8,14,1,6,5,945,16,0,41,10,0,21,13,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,3,0,0,0,8,245,3,11,188,810,2872838470926328858,0:20:40,04/10/2025 15:21:03,Housing,Half Bow,0,1,"5,454",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=AIXCzyyzH7llOYTb&t=8380,"Far plains village in sight, rare fully floating house, prepared cod strats without checking out haybales but never punished, followed down cave all the way to lava for mid 4 enter, no divine redemption found mob nation ssv fort on way to close bastion, half down, no obi from any chests, barely 10 obi off trades, no sub 10 fort because of that, blaze bed freed 2 lava sources, sent blind wanting to play fast, 150 150 for the vibes, 1.7k blind killed the fast pace, pearled under frozen river, insta nav, too late on front 95 on small cage, sub 20 not happening",
4/10/2025 14:44:15,Structureless,Lava Pool,Bastion,forest,0:25:19,0:02:06,0:05:26,0:06:14,0:09:06,0:12:50,0:15:54,,0:20:26,0:23:03,0:24:31,116,7,16,0,0,0,"1,089",16,0,10,10,0,55,54,,,,,,,,,,,,,,,,,,16,0,0,4,0,0,0,1,0,0,2,0,0,3,0,0,0,1,1,0,5,0,0,5,5,0,0,0,0,0,0,0,20,383,20,84,226,"1,455",-8528801625913372058,0:24:31,04/10/2025 14:44:15,Treasure,Half Bow,0,1,"5,453",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=iM1gwHfRkXmQ8Mw3&t=5928,"Went to mountains to get animals, conveniently dug into iron after getting oned in a cave, low 6 enter, spawned in 0 0 chunk of ssv and got divine, bad terrain to far trevor, left on only 10 obi trusting divine, close fort, 1.1k blind due to confusing divine 2 with 6, no preemptive spike, random hole in end island, dragon flew on back 90 zero, barely made it to the perch",
4/10/2025 14:14:08,Structureless,Lava Pool,Bastion,forest,0:35:18,0:00:18,0:03:18,0:06:22,0:09:08,0:24:58,,0:27:10,0:31:33,0:32:10,0:34:12,241,7,15,1,32,1,"1,184",18,0,41,33,0,126,26,,,,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,24,0,0,0,1,12,0,0,0,2,0,0,0,55,520,4,140,624,"1,188",-3830358411573047371,0:34:12,04/10/2025 14:14:08,Treasure/Housing/Treasure,Ground Zero,0,1,"5,452",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=X8vdeP6geuljHcPp&t=3492,"Big cave next to spawn in forest, went to far swamp for animals, pigs fragged on drops, stop poundy portaling challenge, mid 6 enter, 2 bastions in 16 rd, only 4 pearls from top, realized housing trevor babastion in time, broke spawner and traded top down for more pearls, 30 chunk diagonal trevor had to portal out for food and got oceaned close to monument, went all the way to desert village for food, pearl hang went on monument pillar, struggled finding fort in basalt, even dug in wall for no reason, 1.8k blind sent back to 3rd ring, 2nd portal missed by 300 blocks, insta nav, o 61 end spawn killed zero, late ground after dragon fireballing ground setup",
4/10/2025 13:32:15,Structureless,Lava Pool,Bastion,taiga,0:20:25,0:02:21,0:02:55,0:07:06,0:08:21,0:14:00,0:16:22,0:17:37,0:18:26,0:18:56,0:19:49,208,8,17,1,2,0,748,17,0,18,20,0,100,0,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,6,0,14,353,2,11,34,857,-3183128218217177795,0:19:49,04/10/2025 13:32:15,Treasure,Zero Cycle,0,0,"5,451",FALSE,,,,,,,,https://youtu.be/9FMKlws0bhA?si=aN33LLWv32yh4hAx&t=1902,"Took 3 hearts of fall damage while pie raying diagonal village through jungle, 3 iron golem, falling gravel caused poundy portal, low 7 enter, insta bastion, trevor with giant eray, useless netherite ingot in bottom first, 23 chunk basalt fort, bad blaze rates, complain strats worked, 500 blind, missed 2nd portal by 2 chunks, insta nav, free back 95 for sub 20",
4/10/2025 13:03:42,Full Shipwreck,Lava Pool,Bastion,taiga,0:23:32,0:00:50,0:03:29,0:05:36,0:07:53,0:15:19,0:17:32,0:20:07,0:21:06,0:21:37,0:22:28,228,8,28,1,14,0,735,16,0,22,21,1,48,83,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6,0,0,0,0,10,0,15,376,13,247,207,804,9086062300898201419,0:22:28,04/10/2025 13:03:42,Treasure,Zero Cycle,0,2,"5,450",FALSE,,,,,,,,https://www.youtube.com/watch?v=9FMKlws0bhA,"First run back from Chicago, ocean spawn next to spruce village, terrible chests, went to boat, only 6 iron, got bt right next to spawn chunk, 2 diamonds 13 iron 3 TNT, preemptively made sword, dug after ocean ravine, insane lava structure, sub 6 enter, digging and bridging to trevor, 2 diamonds and helmet in bottom, 18 obby from trades, chalice chest saved, mending axe and garrots in rp chest, ghast came too close, ssv fort, 8/28 rates(1.15%), 0.6 angle blind with lots of bonnies, 1604 blind dist with mountain digdown to sh, front 99 setup for sub 23",
4/2/2025 14:46:30,Structureless,Lava Pool,Bastion,jungle,0:24:28,0:00:14,0:06:30,0:06:55,0:07:59,0:18:39,0:20:49,0:22:06,0:22:06,0:23:02,0:23:51,166,8,11,1,3,0,878,14,0,21,20,0,52,243,,,,,,,,,,,,,,,,,,11,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,12,393,2,23,24,"1,217",-8738857697774720275,0:23:51,04/02/2025 14:46:30,Stables/Treasure,Zero Cycle,0,1,"5,449",FALSE,,,,,,,,https://youtu.be/kbgdRo8i6EA?si=kXJcPFNvibRdFAp0&t=8570,"Spawned beside jungle, went to outpost, garbage chest, caved for iron, cow nation, sub 7 enter, insta good gap stables, triple to single to gap, diamond shovel in chest, had to get backups for 20 obby, covered in gold, got trevored, Part 2 : mined through wall for very far spawner, turned out to be real warped fort, played bedwars with spawner covered by tree, 8/11 rates, 2.9 angle blind, icepied, 371 blind dist, back 99 6 bed for sub 24",
4/2/2025 14:19:16,Buried Treasure,Magma Ravine,Bastion,beach,0:21:49,0:00:24,0:03:38,0:04:44,0:07:21,0:13:04,0:14:58,0:17:10,0:19:14,0:19:54,0:20:47,193,9,12,2,3,3,725,17,0,27,20,0,31,23,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,3,252,11,194,833,657,-3432141962608102678,0:20:47,04/02/2025 14:19:16,Bridge,Zero Cycle,0,4,"5,448",FALSE,,,,,,,,https://youtu.be/kbgdRo8i6EA?si=0DTq3IjWBbHwa1v8&t=7103,"island spawn, barely enough iron from ship + bt, magma ravine enter, dk route with a zombie pig, visited an rp while pigs were trading, 19 obby had to grab backups, crafted 2 bows, good blaze rates, 0.4 angle change (2649 blocks away), stronghold still far from second portal, clean nav, hit o57 caged front zero for sub 21",
4/2/2025 13:50:54,Full Shipwreck,Lava Pool,Bastion,plains,0:23:14,0:00:37,0:04:02,0:05:58,0:08:12,0:14:26,0:17:15,0:18:43,0:18:44,0:19:45,0:22:19,178,8,17,1,3,1,600,14,0,16,21,0,35,218,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,12,346,3,129,"1,248",875,-6042379155984093786,0:22:19,04/02/2025 13:50:54,Treasure,Half Bow,0,2,"5,447",FALSE,,,,,,,,https://youtu.be/kbgdRo8i6EA?si=i_CGDjZ29nh_YvZ2&t=5296,"Decided to go ocean instead for cave, bt map from ocean ruins with trident guy, skipped full boat, dug in ocean ravine for lava, sub 6 enter, terrain to bastion closed to wall, pick barely survived top route, 20 obi but only 15 pearls, had to go bottom, gold picks to shred through wall to close fort, rare slime in nether, ripped 300 blind in 2nd ring, eye spy, too slow on back 99 setup",
4/2/2025 13:25:00,Structureless,Lava Pool,Bastion,taiga_hills,0:20:34,0:01:21,0:07:06,0:08:15,0:08:27,0:13:20,0:15:29,0:17:36,0:18:21,0:19:07,0:19:57,171,8,13,1,18,0,807,14,0,15,20,0,50,78,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,5,0,0,0,2,0,0,0,13,285,20,167,68,988,-505675699179518954,0:19:57,04/02/2025 13:25:00,Bridge,Zero Cycle,0,3,"5,446",FALSE,,,,,,,,https://youtu.be/kbgdRo8i6EA?si=cTsQNrPRHRM4NvfJ&t=3927,"Pie rayed taiga village, cosmetic blacksmith and no golem, at least food solved, found lava pool way before any cave, single iron from blacksmith actually clutched, slow low 8 enter, spawned right next to bridge back to back runs, smoked potatoes while trading to forget them, barely 20 obi, 21 chunk fort, fell off spawner after self-blocking off, 1.9k blind led to 2nd ring, somehow wormholed in portal room, front 99 for barely sub 20",
4/2/2025 13:00:27,Full Shipwreck,Magma Ravine,Bastion,river,0:28:16,0:03:28,0:06:33,0:08:34,0:09:03,0:17:02,0:19:19,0:21:12,0:22:50,0:23:57,0:24:47,235,8,16,0,0,0,925,17,1,29,20,0,48,2,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,14,0,14,333,29,526,220,932,2401143825395187186,0:24:47,04/02/2025 13:00:27,Bridge/Treasure,Zero Cycle,0,0,"5,445",FALSE,,,,,,,,https://youtu.be/kbgdRo8i6EA?si=cItCmLzJ0PtLHQa0&t=1952,"Saw far half boat from coast, sick food chest but low iron, close bt for more, sub 6 enter after getting diamond pick, spawned underground for no reason next to bridge, almost lost gold due to tnt chalice had to get backups for 10 obi and more than 19 pearls, no spawner in 32 rd, randomly found housing on way to trevor, traded bottom for pearl restock, 28 chunk fort from there, greeted by skeleton nation, 800 blind, 2nd portal caved deep under forest, found portal room on 3rd try, back 99 offset for sub 25",
4/2/2025 12:29:40,Structureless,Lava Pool,Bastion,plains,0:30:10,0:00:27,0:03:39,0:06:49,0:17:47,0:23:24,0:25:44,0:27:21,0:27:55,0:28:28,0:29:18,175,7,20,4,13,1,"1,146",13,0,21,21,0,133,137,,,,,,,,,,,,,,,,,,20,0,0,0,1,1,0,0,0,0,8,0,0,3,0,0,0,0,1,0,0,0,0,4,18,0,0,0,0,2,0,0,15,572,17,117,20,"1,364",1574151117720097656,0:29:18,04/02/2025 12:29:40,Stables,Zero Cycle,1,3,"5,444",FALSE,,,,,,,,https://www.youtube.com/watch?v=kbgdRo8i6EA,"Accidentally hit bat trying to mine coal, murdered pig nation for food, long dig to lava for sub 7 enter, far stables with giant espike, died digging in 1x1 lava, assumed everything burned, most stuff somehow lived, double to gap, sick obi chests, wither jumpscare entering fort, bad blaze rates, 1.2k blind, nailed 2nd portal, mob nation cave stronghold, hit front 99 for sub 30",
3/31/2025 18:57:04,Village,Lava Pool,Bastion,plains,0:21:02,0:00:38,0:01:09,0:05:10,0:07:46,0:12:54,0:14:35,0:15:54,0:16:19,0:17:08,0:19:33,132,7,16,1,2,0,785,15,0,18,22,0,43,60,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8,"2,405",3,201,43,748,1564784463638514776,0:19:33,03/31/2025 18:57:04,Housing,Other,0,0,"5,443",FALSE,,,,,,,,https://youtu.be/zYPK8VL7x5g?si=JmcIorQZWh_pTFRc&t=24054,"desert/savannah spawn, acacia village, drowned converted with no water nearby, cave digdown for 5 minute enter, looks at buying Marlin/Mets baseball tickets mid runs, housing, 20 obby from chests, ""chunk corrupted"" ruined portal on way to fortress, more good blaze rates but no 8th rod, 0.5 angle change, ocean explosion, mob gauntlet challenge to find starter, quick nav, almost sick back 97 pats but dragon was stupidly offset from me not raising entity distance, perched and killed with bow for sub 20",
3/31/2025 18:34:17,Village,Lava Pool,Bastion,plains,0:16:13,0:00:28,0:01:22,0:03:54,0:05:22,0:10:03,0:11:53,0:12:58,0:14:10,0:14:42,0:15:31,99,8,10,1,32,0,575,16,0,17,10,0,70,11,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,192,3,7,141,719,-4812016160247089546,0:15:31,03/31/2025 18:34:17,Stables,Zero Cycle,0,1,"5,442",FALSE,,,,,,,,https://youtu.be/zYPK8VL7x5g?si=HGJfVY_V59AzQWRT&t=22994,"plains village spawn, grabbed 40 bread, solid sub 4 enter, fort near home portal, top down manhunt but it's a stables, lucky good gap, half a heart while getting to trading hole, only 6 obby from trades, finds chest with 5 obby and leaves, aggressive pearling because bread is OP, pearl hangs to home portal, 5rd ssv fort, great rates (8/10), educated to ring, quick nav, front 97 y99for mid 15",
3/31/2025 18:15:40,Full Shipwreck,Magma Ravine,Bastion,beach,0:28:19,0:00:12,0:05:48,0:06:48,0:09:47,0:16:42,0:18:40,0:20:10,0:24:52,0:27:01,0:27:52,312,8,12,1,7,6,765,19,0,39,20,0,30,91,,,,,,,,,,,,,,,,,,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,2,0,6,0,53,328,29,"1,979","1,194",904,6961086013863528858,0:27:52,03/31/2025 18:15:40,Treasure,Zero Cycle,0,1,"5,441",FALSE,,,,,,,,https://youtu.be/zYPK8VL7x5g?si=ON_9QhSwnHWwhc6G&t=21155,"plays ocean instead of temple, force dolphin because literally nothing in ocean, finally finds full boat with bt map, tnt for free blocks, finds lava in cave for sub 7 enter, fort visible from spawn, treasure bastion in the lava atlantic ocean, cool ninjabrain route pivot, obby from last few blocks from bottom, massive open fortress, good rates, cave blind forces educated, almost died while pearling to coords, 0.7 change even after a few pearls, cursed nav, front open zero at y99",
3/31/2025 17:44:02,Full Shipwreck,Magma Ravine,Bastion,wooded_hills,0:24:09,0:00:43,0:02:58,0:04:16,0:13:16,0:07:02,0:17:45,0:20:19,0:21:25,0:22:07,0:23:00,283,8,14,1,5,0,778,15,0,11,20,0,13,205,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,5,0,15,253,52,709,767,797,8843503116462795937,0:23:00,03/31/2025 17:44:02,Treasure,Zero Cycle,0,2,"5,440",FALSE,,,,,,,,https://youtu.be/zYPK8VL7x5g?si=Xg1o_6L8A99P8hDk&t=19479,"Forced first ocean seed of the day, 3 shipwreck overworld into pretty solid enter, fort first no bastion in 32, bastion loaded from fort far diagonal treasure, terrain was pretty okay i guess, lava treasure iron pick broke midway through route but got nugget trades, .5 fully diagonal distance, traded top and bottom for 20, non ocean exposed stronghold insta nav scuffed 0 to miss pred by .4",
3/31/2025 17:17:01,Structureless,Lava Pool,Bastion,plains,0:23:31,0:00:24,0:03:46,0:06:57,0:09:00,0:14:42,0:18:02,0:20:00,0:20:56,0:21:45,0:22:38,200,7,24,1,4,0,775,13,0,14,20,0,160,43,,,,,,,,,,,,,,,,,,24,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,47,409,14,58,49,729,3874124045774995427,0:22:38,03/31/2025 17:17:01,Stables/Housing,Zero Cycle,0,2,"5,439",FALSE,,,,,,,https://www.twitch.tv/couriway/clip/CheerfulPatientLatteTBTacoRight-_dSFMZbg2ll5ohde,https://youtu.be/zYPK8VL7x5g?si=oquRvKSTkzQxvBdO&t=17900,"No strucutres in 32 rd, caved in big ravine, scary dig up in lava pool, luckily didn't flood the whole thing, sub 7 enter, bastion in 16 rd, double bad double triple, scary fall trying to enter no obi in any chest + 4 obi + 15 pearls (1 in 391), directly went for close 2nd bastion, manhunt housing, domed by piglins on top after forgetting hard mode, close fort, started 2/13 on blazes (1 in 315), 370 blind, whiffed 2nd portal, 'saw it' by going in crawl, front 99 for sub 23",
3/31/2025 16:34:37,Village,Lava Pool,Bastion,forest,0:21:20,0:00:10,0:03:51,0:06:36,0:08:28,0:13:15,0:14:48,0:17:24,0:18:10,0:19:48,0:20:50,108,8,13,1,28,0,756,17,0,15,20,0,113,332,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,19,285,3,20,63,"1,017",2491042750289291464,0:20:50,03/31/2025 16:34:37,Treasure,Zero Cycle,0,1,"5,438",FALSE,,,,,,,,https://youtu.be/zYPK8VL7x5g?si=Yy3l1JTt5sEnPp_x&t=15407,"Mined 4 logs while pie raying taiga village, golem on top of house, ripped enough emeralds for cod strats, mid 6 enter after getting fake lava, terrain to bastion in 16 rd closed to wall had to make stone pick, ripped 20 obi off top only, 20 chunk warped fort, double blaze spawner, 1st portal caved at y 89 under extreme mountains, 1.9k blind, nailed 2nd portal, zombie self-boxed, stronghold killed sub 20, insane pearl for back 90 on small boy",
